MOVIE_ID,REV_ID,Reviews
30,738,"The film opens with a shot of a group of teenagers enjoying a campfire out on Amity beach... A couple leaves the group for a midnight swim... The silhouette of a woman is seen in full flight toward the sea... Her dress, bra, and panties fly toward her drunk admirer who can't make a fist to catch them... In a delicate splash, Chrissie goes swimming in the cold ocean, drawing herself into deeper water... When a wave of pressure lifts her up and eases her down, her face begins to show a certain fear... Her eyes go to the beach where her friend, too drunk to stand, is struggling with his shoe...Chrissie turns and starts for shore... But her expression freezes... Something terrible is hurting her underneath... She struggles with all her forces, but she is soon submerged in a horrifying scene... Police Chief Martin Brody (Roy Scheider) reacts quickly to the news of shark attack, and emerges with enough poster-board, wooden stakes, nails, paint and brushes to close every beach on the island... But as Amity is a beautiful summer resort with clean air, clear water, and beautiful white sand beaches... Mayor Larry Vaughn (Murray Hamilton) tries with his town officials to convince the insecure police chief to file the incident as a 'boating accident.' Brody reluctantly agrees, but later regrets his decision after few more fatal incidents... The shark has claimed Amity Island as his territory...Quint (Robert Shaw), an eccentric old shark killer, offers to kill the menacing Great White Shark for ten thousand dollars... Matt Hooper (Richard Dreyfuss), an arrogant young oceanographer, proves that the giant shark that killed Christine Watkins is still on the loose... 'They caught a shark. Not the shark,' he determines... and predicts future outbursts of attack activity in the area...Brody, Quint and Hooper become allied in a life-and-death hunt... They go after the monstrous creature with rifles and poison pistols... They try to tire him, slowing him down with coiled ropes and barrels... They fight him with everything, harpoons, poles, gaffs and compressed air tanks...Shaw is absolutely convincing as the colorful master fisherman whose obsession for destroying sharks was triggered by an actual incident in World War II... Scheider is quiet likable as the dedicated family man who doesn't even like the water, swimming or boating... His line to Quint ('You're going to need a bigger boat."") suggests a specific cause...Dreyfuss manages to humanize the picture while stealing it... Spielberg alarms us with unexpected twists, and heart-stopping scenes wonderfully engaging... His grasp for sustaining the feeling of terror comes not only from what we see, but from what we're afraid we're going to see... He uses an imposing classical score to prepare the audience for something really scary that is about to show up... With every breath, every thought, heart beat and movement, the realism of the increasing menace is present from the opening to the end... And believe me, we are never allowed the relief of looking away from the screen"
30,739,Still the best movie of its time and doesn't ever grow old to this day. Absolutely genius of a movie and the actors cast in this well that was true genius .
30,740,"Review:
'Jaws' is a thriller film directed by Steven Spielberg. It is based on the novel of the same name by Peter Benchley.
Even for the time it came out this movie is still entertaining as hell. It's not the most realistic take on a shark, but it tells a revenge story that keeps you engaged.
In the film, a giant great white shark attacks beachgoer at a New England summer resort town, prompting police chief Martin Brody (Roy Scheider) to hunt it with the help of a marine biologist (Richard Dreyfuss) and a professional shark hunter (Robert Shaw).
You can't say anything bad about the acting in this movie, especially from the main cast. I was surprised by that given the age of the film. There are only a select few films that I consider both classics and to have good acting.
Spielberg brilliantly took what could have been a cheesy movie and turned it into a classic that will never be forgotten. Between the acting, directing and the amazing score, this movie is one to be talked about for years to come still.
Overall, this is yet another master craft from one of the greatest filmmakers out there. Nobody can walk away from watching this movie thinking it could have been better.
4.5/5"
30,741,Jaws is an epic movie and it is My favorite shark film.Great acting by Roy Scheider and Richard Dreyfuss but the acting was superb in My opinion by Robert Shaw!The shark itself was awesome!The view of the water in Jaws is spooky and it makes you feel that anything can be in it!The music by John Williams is great and the direction by Steven Spielberg is terrific!Jaws has three other sequels but they aren't classics like this!If you like shark movies and haven't seen Jaws or even if you have check out Jaws today!
30,742,"""Jaws"" is a thrill-ride of suspense that continues to deliver the goods to the audience 25 years later.  The plot is somewhat thin: a large shark is terrorizing the tourists at the local beach.  However, with that said Steven Spielberg's direction is amazing.  The young director (only 28 at the time) showed unlimited potential that would only increase with age.  A great accomplishment that could have been a multi-million dollar bust.  5 stars out of 5."
30,743,"Jaws has stood the test of time. Another brilliant soundtrack by the legendary John Williams. And while Speilburg wishes he never made this film because of it's effects on shark killing (not to mention people's fear of the water) his movie changed the course of history. The principal photography rewrite coupled with Bill Butlers cinematography create a palpable window into vacationing in cape Cod where it's been discovered, 50 years later, that there are indeed great white sharks are hunting in the Atlantic Ocean just off of cape cod shores in MA.. A prophetic premise coupled with the vivid chrome color palette - and I still hear the echoes of Spanish lady while sitting in traffic as I head towards my own great America summer vacation."
30,744,"I saw this film when I was about 8 years old.  And what I remember most about it, is thinking that I had found the most frightening film that I had ever seen.  When I asked my parents if there really was a Jaws and they reassured me there wasn't, I still thought they were lying ( and they were, he does exist, I'm sure of it ).  To this day, almost 20 years later, I am still frightened to go swimming.  I have been to the Caribbean twice in my life.  Once to the Bahamas with my high school graduating class and once to Acapulco for March Break.  Neither time did my classmates or friends venture into the water because of me.  "" Did yo know that most shark attacks happen in three feet of water of less? "" I asked them.  Needless to say the hotel pool was well utilized on both trips.Jaws is perfect on every level of film making.  It has incredibly well developed characters, so well that we feel their fears and their bravado when we are supposed to.  The direction is some of the best I have ever seen.  We are but marionettes in Spielberg's fingers.  When he wants us to feel, he pulls our strings and masterfully we feel scared or horrified or even amused.  A perfect example of this is the killing of the Kinter kid, the second death of the movie.The scene starts off shortly after Chrissie Watkins is killed.  There are people playing on the beach and in the water.  Brody ( the police chief ) is sitting tentatively watching things intently.  He hears screams from a young girl.  But of course they are playful screams.  Then we see a man playing fetch the stick with his dog.  Finally we meet Alex Kinter.  He goes out on his raft into the water.  Then we see the shots from under water.  It's as if something is approaching.  We're really not sure if we are being teased here or not.  But then we see a stick floating in the water and the man calling out for his dog.  But he is not there.  Then we see more kids splashing and then we cut to a shot approaching the Kinter boy on his raft from under water.  And the music.  And then...... well, we all know what happens.  Now that is a director masterfully manipulating us.Jaws stands up to and surpasses any film these days that is considered brilliant and it surpasses anything that came before it.  This film should have cleaned up at the Oscars.  After all, what film is remembered more? One Flew Over the Cuckoo's Nest ( a very good film ) or Jaws?  The answer is quite clear."
30,745,"Of the many blockbuster films Steven Spielberg directed, I wonder if this might wind up as his most famous years from now. Like Hitchcock and ""Psycho,"" it certainly was his most shocking and scariest film. For months, people were afraid to go into the ocean after seeing this film. Few people knew what a Great White Shark looked like, but they have ever since this film came out!No, it doesn't hold the terror it did when released about 30 years ago, but it is still scary, still entertaining and moves at a fast pace. This is a quick two hours of movie-watching. The shark, which can look a little phony on occasions, is still frightening and the music has held up even better than the special-effects. The creepy music whenever the shark is near still can get your adrenaline flowing!I didn't find any of the human beings too appealing. The more I watch this, the more I wish the shark had eaten more of them, like Richard Dreyfuss and Murray Hamilton."
30,746,"I saw Jaws on the small screen but still definitely scary for sure. Jaws was the inspiration for Sharknado for sure, and the score by John Williams lives on forever. It's hard to believe Steven Spielberg made 1941 just four years later."
30,747,"I saw this movie again after a few decades. There are a lot of movies from past eras that don't hold up over time, but this one does. It's just as suspenseful as it was in 1975. But the best reason to watch it is Robert Shaw's performance. You hardly ever see those type of personalities in movies anymore."
31,748,"What made this the hugely successful triumph it was? Was it casting, music, imagination, ingenuity, or luck?I remember opening day at the theaters. I was old enough to remember every scene, every character, every nuance of this film; having committed it to memory forever, as if I would never again be able to see this beloved, instantly loved masterpiece.I also remember that the HIT factor of this movie was so unexpected that you had to wait literal MONTHS to get the action figures promised on the cereal boxes. The pieces were still in the manufacturing process and we had to settle for coupons promising our toys in a few months. I wound up seeing this in the theaters a grand total of 36 times; much to my mother's dismay. She loved the movie as I did, but felt I was obsessed. Today, thirty years later, sitting here writing this review, I realize how right she was. I'm still obsessed with this movie, and with the subsequent movies which followed. I wait in great anticipation for Episode 3. I'm a fan, and I don't care what other people say about Episodes 1 & 2. I don't even mind the ""prequel"" factor, as the situation at the time, dictated to Lucas which movies he would do first.See, I remember the studios saying to him that he had to choose from the three central climactic books, and trash the rest, or just trash the whole idea. He didn't exactly ""sell out,"" he did what he had to do to get his movie...his vision...out there for us to see and experience. I admired his decision then, and I admire it now. Episodes 1-3 are being filmed now, because Lucas had the clout, the money, and the patience to give us his vision...his complete vision and not just the three center books of a 9-book series. I realize that now, there are dozens of books, but at the time, there were nine. And while most of us were happy with Episodes 4-6 and would not have missed 1-3 and 7-9, I personally am so very glad he has taken it upon himself to give us his full vision. I have enjoyed each and every installment with the same sense of awe and joy as I did this one.The casting was the first triumph for this cinematic milestone. Ford is a charismatic and magnetic personality and portrayed Han with a professionalism that you'd expect from more seasoned actors. Sir Alec Guiness is an absolute joy as Obi Wan. His casting was precise and excellent in that part. Carrie Fisher portrayed Leia in a way that, up until then, had never been experienced. Most ""princess"" types before her were whining, whimpering, little snots who were incapable of anything beyond tripping and twisting their ankle in times of peril, while Fisher portrayed her character as a bold, brazen, yet sophisticated and educated woman who was aware of her surroundings and capable of defending herself and her realm with the utmost authority.And Mark Hamil. He was perfectly cast as the whining little boy who wanted more, but was afraid to reach for it. He grows up quite well on film in these three installments, and endears himself to the audience so much the more for it. But a cast member who is almost always left out of these reviews is Peter Mayhew. Chewbacca. His character, as a supporting character to Han's, was exemplary. It's not easy portraying a walking carpet, yet holding the attention, admiration, and love of virtual millions. I am VERY happy about his being cast as Chewy in Episode 3. Couldn't happen to a more deserving...or capable...fellow. Bravo! And James Earl Jones's voice being used as the voice of Darth Vader, was pure genius. His commanding voice haunted the dreams of countless thousands of star-struck children for generations to come. I also have to say that this movie would not have had the charm it does had it not been for Anthony Daniels' C3P0. He is a gift and a joy.The musical score by John Williams featured in this masterpiece was one of the contributing factors. But honestly, this movie's success was such a total surprise to everyone, including Lucas, that nothing could prepare the world for the aftermath of having witnessed this bona fide legend, first hand.The story itself; replete with sub-plot after sub-plot, rich in dialog and detail, was beyond anyone's greatest expectations. Everyone, including Lucas, expected this movie to fail. It is a timeless classic, which I will not repeat here. There are too many movie reviews giving full details of the plot, and I won't be redundant beyond what I have already said.However, that being said, there are a few points I would like to make concerning the symbolism of this endeavor. The Force is a metaphor for the psychic abilities with which we are all born. It was also a metaphor for hope and faith, dedication and commitment to the greater state of being. The Empire is said to have been a metaphor for the Germanic Nazi ""storm troopers."" While the Rebellion is said to have been symbolic of (what would later become) the NATO forces who defeated them.And then there are the effects. The effects were, in 1977, so awesome; so creative; so ahead of their time, as to ensure this movie's vast success for the next forty years. George Lucas enjoys an almost god-like status among sci-fi/fantasy fans worldwide.This movie does not rate a rating. Usually, when I say that, it is because the movie is so bad, or disappointing that I don't have the heart to rate it. But in this case, it far surpasses any 10/10 rating I could give it.The Fiend :."
31,749,"Star Wars: Episode IV - A New Hope (1977) is a classic phenomenal arguably the best sci-fi film in trilogy away, the one that started all and arguably changed the face of cinema forever. I love this film is actually my number 1 favorite film in the franchise and it is George Lucas masterpiece - the man who make this film happening. He wrote and Directed him self, I love this film to death! I love everything that is in A New Hope. Before I go in to this movie I want to say after watching the new awful horrible movie Episode VII The Force Awakens, I decide to re watch the original Star Wars Trilogy and I have always loved A New Hope and I always will. This was the first film in the trilogy that I have saw as a kid and that I remember. Star Wars are starring Mark Hamill, Harrison Ford and Carrie Fisher.The plot is actually more about Rebel Alliance, led by Princess Leia (Fisher), and its attempt to destroy the Galactic Empire's space station, the Death Star. It is a mission returning the plans of Death Star to the Rebel Alliance, while Galactic Empire want's them back and it is lead by Darth Vader (David Prowse). This movie is what it is, a perfect 10, because it takes the vision of one of the most imaginative directors on Earth, and realizes them almost perfectly with all the tools that fit the task -- actors, stunts, puppetry, models, and Special Effects.Star Wars is a film that I have watch it now and I will always watch it , because how much I really, really enjoy this film. This fun, pure joy, entertaining and truly a great film is like a classic, I recommend this film to any fan of the Star Wars trilogy, my favorite will always be A New Hope. This was the film that I have saw the first time as a kid and it grow on me. I love introduction when C-3PO and R2-D2 are walking trough the desert on planet Tatooine and are captured by Jawa traders, who sell them to moisture farmers Owen and Beru Lars and their nephew, Luke Skywalker. Here is the first time we met the character Luke Skywalker. This is the scene where C-3PO is walking trough the desert him self and than he saw someone far away and yells for help. I love this scene and it is the scene I remember from childhood.Which is your favorite character? My favorite character of all time is Luke Skywalker and I really love him so much. My second favorite character will be Han Solo but Luke Skywalker will be the ultimate hero of the galaxy for me.I love this flick, I love the end battle on Death Star, Luke joins the Rebel assault squadron and Luke becomes one of the few surviving pilots. Vader leads a squad of TIE fighters and prepares to attack Luke's X-wing fighter, but Han returns and fires on the Imperials, sending Vader spiraling away. Helped by guidance from Obi-Wan's spirit, Luke uses the Force and successfully destroys the Death Star seconds before it can fire on the Rebel base. I love that scene.I love John Williams score for Star wars which is the best score ever! It is an excellent score makes an actions scenes more exciting and more intense. George Lucas directed this movie well and did an excellent job been a writer as the same time been the director, the pacing is excellent the actors does an awesome job. I also love and I have enjoyed the character Darth Vader and I also love this film because it has a happy ending. Harrison Ford , Mark Hamill and Carrie Fisher did all a great joy playing their characters.Carrie Fisher is really gorgeous in this film and for the 70's film it had great pacing and great imaginary story that dose not gives you only a snippet of the backstory. The fight scene between Darth Vader and Obi-Wan ""Ben"" Kenobi was excellent and the death scene of Obi-Wan was a honorable death. Alec Guinness did a perfect job as Obi-Wan ""Ben"" Kenobi he is excellent. Overall: I have said everything about this film that I love I forgot to mention I love Han Solo, Princess Leia, Luke Skywalker (I love to death), Chewbacca, C-3PO and R2-D2. This flick get's a perfect 10 because it is the best beloved science fiction film.R.I.P. Carrie Fisher (1956 - 2016) she was the perfect Princess Leia and she is very missed."
31,750,"Only seen the original Star Wars films a few times, I tend to forget how great of a magical experience it is! A New Hope is so awesome in so many aspects especially the music and sounds of everything! It's amazing how it was made for it's time I still I don't understand how they did many things. I will admit it has a few bits that are boring but still glorious. Up until a few years ago I didn't see most of the films and I didn't understand the hype now I do in which I'm happy with them all even seen the new ones."
31,751,"Though now known as ""Episode IV-A New Hope,"" for many of us, namely those of us who first saw this exhilarating entertainment in theaters back in '77, this will always be the first ""Star Wars."" We will always think of it as just ""Star Wars"" - plain & simple, no pretensions, no aspirations to deep film-making or high art. This is where we first met them all: Luke, Han Solo, Princess Leia, Obi-Wan Kenobi (old 'Ben'), Chewbacca, the 2 robots C3PO & R2D2 and, of course, Darth Vader. They were instant pop culture icons; you got the sense you'd seen them before somewhere, but were sure this wasn't possible. But they'd been there before in our minds. We'd read about them constantly in science fiction novels and short stories - tales of outer space civilizations, of spaceships zooming through asteroid belts, of exotic-looking aliens hanging around space ports. We'd dream about them at night and try to imagine ourselves in their midst; up until then, we could only imagine such things - there were no projected images to realize such dreams. ""Forbidden Planet"" from 1956 came close, and then there were the ""Star Trek"" and ""Lost in Space"" TV series, both hampered by dime store budgets and cheesy sets. We ate 'em up since there was nothing else. Then Lucas made it real.I remember when I first got wind of the upcoming movie, to open in May of 1977, I think. I saw the first publicized poster and bought the novel adaptation. On the poster, a young man stood with some light sword raised, a princess at his feet, numerous spaceships flying all over the place. I was in my mid-teens and felt the first pulse of building excitement as I realized all those fantastic tales I'd been reading the past few years were going to come alive on the big screen for me. It didn't disappoint. Luke Skywalker, who stood in for all the boys pretending to be on a galactic adventure, gets swept away from his mundane desert home smack dab into the middle of an honest-to-gosh galaxy-wide civil war! The strength of the narrative is / was amazing. There are no slow spots and you can't wait for the next scene during the entire experience; and, experience is the better description for it, rather than just 'movie.' You can't wait, for example, for the moment when Luke actually meets the princess; what will happen then? It's a textbook case of an exciting narrative and what I believe makes this superior to all the sequels (knowing that many feel ""The Empire Strikes Back"" is superior - I must disagree).The one character you really can't wait to see again is the ominous Vader, naturally. The instant he steps into view during the first few minutes of the story, you just know this is the ultimate villain. This is the baddest of the bad, the coolest of the cool, the supreme uber-evildoer of the entire galaxy. You just know it by his stance, by his attitude, and by the electric chill that runs through your frail form as he steps down the corridor, moving into the annals of film history with one fell swoop. You can't wait to see what he does next, what nefarious action will send someone or some planet to its doom. Sure, he seems under the control of Tarkin (Cushing) here and later, the Emperor, but you just know he's simply biding his time until he takes over the whole damn universe. There is no precedent for Vader, and nothing close to him after. He's at his best here where there's still much mystery attached to his dark frightful form, a minion of Satan and Nazi stormtroopers all rolled into one.This was also the movie-experience which catapulted Harrison Ford (Solo) into superstardom. He seems almost childish here, not really straining to create a character, and it's this flip charm that makes it work, against all odds. He really does appear to have stepped out of the pages of some juvenile space opera, laser guns blazing, all snide remarks and foolhardy bravado. But he also becomes the older brother figure to Luke, who cannot carry the story by himself. Hamill, whose movie career began & ended with Luke, epitomizes the center of destiny for a galaxy. Both humble and arrogant, he's perfect in the role. Fisher's main surprise is that she's not all sugar and sweet as one would expect of a princess. These three characters evolved in the next two films, but they were always at their best here, icons given life for a short period - but also forever in film. The same could be said for Alec Guinness as Kenobi, a first class act all the way. You almost believe this elderly warrior could topple an empire, given enough time. Unless he runs into Vader..."
31,752,"I first saw this film on a warm March Sunday evening in 1978, after queueing for a whole hour to get into the cinema. Oh, the anticipation! The excitement! The magic! And here was a film that changed the whole concept of cinema forever, for no matter how many times I return to it, in the flickering dark of the cinema, or the wondrous, glittering DVD release, or in where the film really scores - at the centre of my imagination, that night will live forever in my memory. ANYTHING was possible, wonders could be achieved. Miracles in the here and now. And how lucky I was to share in it.To the squares that loathe it - I pity you daddyos; you'll never experience what millions of us have felt these past three decades. Go and see Henry Jaglom again; I'll stick with Mr. Lucas - he is THE MAN!I love this film. Forget what flaws it has - minor they are indeed. Star Wars has become a mystic myth and that sorcerer supreme, Jedi master George Lucas, has given me more pleasure than I can measure. My favourite bit? Almost impossible to choose. Okay, if I must...the stunning Tie Fighter battle with the Millennium Falcon, a work or art in the editing room. It should be hung on a wall somewhere.George, old chap, if you're ever passing my house please knock - and I'll make you a cup of tea. You deserve that much at least!"
31,753,"""A long time ago, in a galaxy far, far away...""Pre review:Its writing started in January 1973, ""eight hours a day, five days a week"", George Lucas said by taking small notes, inventing odd names and assigning them possible characterization... After many drafts, he finally came to a satisfactory conclusion.Then, Lucas presented Star Wars to the United Artists, but they refused to budget the film, so he went to Universal Pictures, the studio that financed American Graffiti; however, it was rejected, as the film concept was ""too strange"".Suddenly, Alan Ladd Jr -head of 20th Century Fox- appeared, a man that trusted in Lucas' genius. And that's how Star Wars became a reality.The shooting of the movie was full of mishaps, problems with practical effects never done before, a bad first edit of the movie, but that didn't stop George from fulfilling his Space Opera. Due to those setbacks, Fox Studios began to put pressure on Lucas to finish the movie. Finally, the movie was done. On the eve of Star Wars release, 20th Century Fox, George Lucas and his cast and crew braced themselves for the worse. One way or another, May 25, 1977 would be a day they would never forget...Review:Star Wars is a modern tale of mythic adventure. It follows the journey and growth of the protagonist: Luke Skywalker. His journey of discovery is set amidst a larger struggle between the Empire and the Rebel Alliance; both parties are embroiled in a civil war. The Empire is comprised of corrupted power within a small group of leaders. These sullied leaders abuse their power over the masses with impunity. It is oppression and repression of the masses. The Empire wants to destroy the hope of the rebellion to ensure the small group of leaders can keep their power...One of the most important features of the movie are the special effects. The use motion control was even superior to Stanley Kubrick's revolutionary masterpiece: ""2001: A Space Odyssey"" thanks to the creation of The Dykstraflex, the first digital motion control photography camera system developed for Star Wars on 1976. Along with an incredibly iconographic character and production design, the movie became stylistically unique.The story and the characters are original and relatable. R2-D2 and C-3PO: the astromech as the optimistic adventurer's desiring to move forward. In direct opposition C-3PO, the protocol droid filled with doubt and reservations. Luke Skywalker, the brave hero, often haunted by doubts and hopes about his future journey. Obi-Wan Kenobi, the wise master and moral guidance of our hero. Han Solo, the rebellious smuggler whose personality represents tenacity. Leia, the damsel ""in distress"", a fearsome princess and general. Finally, Darth Vader, the most iconic character in the franchise, the merciless tyrant in a black suit, representing evil and final conflict of the journey.The film score presents an emotional resonance trough a romantic 1930s Hollywood orchestral score that was commissioned for composer John Williams, who succeeded to create a haunting constellation of operatic leitmotifs.The visual composition is authentic, as Lucas wanted a nostalgic ""filtered look"" so he kept changing key lights for a ""flashing"" effect. He used a loose, ""nervous"" frame, as in newsreels. The dramatic center was displaced, deflecting the eye to background activity, which in later films would include poetically changing weather. This first film gradually turned darker, following a symbolic color scheme where organic brown and warm gold yielded to high-tech black, white, and steely gray."" This is authenticity is reflected in it's most iconic shot: the 'Binary Sunset' sequence, which establishes the narrative through-line of the story and the world it takes place in, the main value of the scene lies in how powerfully and economically it develops Luke's character: As the suns begin to slowly sink in the evening sky, he gazes towards the horizon, his sense of longing for something more is palpable. Taking things further, he goes on to squint into the distance as if he could see his new future just out of reach, and for the first time we get to see him not as a kid, but for as a new hope.Books such as ""The hero with a thousand faces"" by Joseph Campbell structured the story, The War of Vietnam inspired the battle between the Rebels and the Empire, the lifestyle of buddhist monks characterized the Jedi, real shots of warplanes made the space battles real, Kendo foreshadowed the epic lightsaber duel, Akira Kurosawa's storytelling influenced the focus on minor characters, Fritz Lang's it's iconic protocol droid and John Ford westerns determined it's soul.The fascination with filmmaking and anthropology are the components that allowed Star Wars to be compelling and human, besides being located on a galaxy far, far away.10/10"
31,754,"I can never pick a favorite movie because different movies have different effects. Goodfellas is my favorite drama. Face/Off is my favorite actioner. But when it comes to pure amazement, nothing beats Star Wars. We are introduced to a whole other universe with different creatures, different lifestyles, and different history. We are dropped in the middle of an intergalactic war between an empire and a rebellion that has raged for years and left the universe in ruin. It was the most fascinating thing to see when i was eleven, but to this day i am still a Star Wars nerd.The cast of characters includes some of the coolest, funniest, and most tragic in film, and the actors who play them fit seamlessly into this new universe. Alec Guiness is flawless as Obi-Wan Kenobi, a Jedi on the run from the evil Empire. Harrison Ford is awesome as Han Solo, a smuggler and thief who helps the gang rescue the princess. But the my favorite character of all time is Darth Vader. Not only is he the coolest bad guy, but we learn in later films why he is evil and start to feel sympathetic for him. Not to mention that badass booming voice that can make ordering a pizza sound threatening.This was not only the beginning of the best movie series ever, but it was the beginning of my love for movies. George Lucas is a genius for being able to come up with a great story and an incredible backdrop for what was supposed to be a flop, but turned into one of the best films ever. 10/10"
31,755,"I couldn't have asked for anything more. Star Wars: A New Hope had it all. If I had to sum it up in one word, superlative would be my answer. I saw the film for the first time three months ago and loved it, and since then I have watched all the Star Wars movies. I was disappointed with the prequels (Attack of the Clones was my least favourite), but this, Return of the Jedi and Empire Strikes Back were perfection.I have to say that the film looks absolutely amazing even after thirty plus years, with highly imaginative sets and dazzling special effects. And the action sequences were superbly choreographed and brisk, the Death Star climax was a knockout. The music by John Williams is absolutely outstanding, by far one of his more exciting and rousing scores. The story is fast-paced, intelligent and has an essence of sophistication, and the screenplay is sharp and decisive.And the performances were flawless. In the prequels I had problems relating to some of the performers, namely Hayden Christensen as Anakin. Here, all the actors played their parts with superlative skill. Alec Guiness, one fine actor and will be sorely missed was a standout, likewise with Peter Cushing and Harrison Ford(hilarious here). Carrie Fisher was a fine Princess Leia, spunky, beautiful and sexy, and Mark Hamill was a completely likable Luke. And the villain Darth Vader, without doubt one of the best and in-depth villains in cinematic history, and James Earl Jones's deep booming voice was perfect for the character.All in all, a definite sci-fi classic, that blew me away. 10/10 Bethany Cox"
31,756,"This story happened 'A long time ago in a galaxy far, far away'. The galaxy is under the dictatorship of the emperor. Princess Leia (Carrie Fisher) is part of the rebellion but is capture by the evil Darth Vader. Luke Skywalker (Mark Hamill) the young hero, Han Solo (Harrison Ford) the brigand, his sidekick Chewbacca, and the wise master Jedi Ben Obi-Wan Kenobi (Alec Guinness) must together rescue the princess and save the galaxy.The characters are icons pulled from classic storytelling like Akira Kurosawa's ""The Hidden Fortress"". George Lucas was able to assemble such iconic characters into a well told story. Rarely is a movie change the nature of movie-making, and even the wider culture. This may be on the list of the most important movie ever. It changed the tone of movies from the gritty morally-confused 70s to the popcorn selling blockbusters that are soon to come."
31,757,"I was actually born about a year after this film first premiered, but being a member of a family that was the first on the block to get such things as the VCR and the proper Hi-Fi system allowed me to catch this film in a number of different formats in the years ranging from 1982 to 1997. I think it is safe to say that without this film, I would have had no idea how truly evil a thing Pan And Scan is, or why multi-channel audio is such a damned important thing to have in the home theatre environment.Of course, I also knew that the film wasn't perfect. I could see a number of small problems where Lucas' budget just didn't quite go far enough, or where there just wasn't enough time to accomplish what was wanted. So when the announcement was made that in 1997, each film would be presented with improved special effects and footage that could not be integrated in the original cut for reasons of budget or practicality, I was excited.For the most part, I was overjoyed to see the new footage or effects. Mos Eisley now looks like a real city or port of commerce, without the viewer's sense of disbelief at the seemingly deserted streets needing to be suspended. The flight of the X-Wings towards the Death Star in its original form was very good, a marvel of its time, but when George finally got to show it the way he wanted to, it was almost the equivalent of watching the helicopters of Apocalypse Now decimating the village to the tune of Ride Of The Valkyries. The wonderfully composed tracking shots especially made the battle look almost as if it really happened and Lucas was just there to take pictures. And Jabba? Well, he doesn't look all that real, granted, but it was just nice to have that one piece of footage in order to make the appearance of Boba Fett in Episode V and the entire prologue of Episode VI make a bit more sense, especially to dullards.Unfortunately, there are a number of times when Lucas just goes too far in his quest to improve his work. Sometimes you can only do so much to anything before it starts to look overdone. Of course, I am talking about the scene between Han and Greedo in the cantina. In the original version, we are led to believe Han is a scoundrel who only cares about himself, giving us one of the best character arcs in the whole trilogy. It is also a great tribute to Sergio Leone, a nice reference to when Tuco shoots a potential assassin from his bathtub and tells the corpse ""When you have to shoot, shoot, don't talk!"". Modifying this scene so it looks like Greedo shot first is an insult on a few levels. It insults Greedo as a character, making him look like one of the most incompetent bounty hunters in the galaxy. It insults the audience, who even at the age of six should no that you'd have to be blind, drunk, brain-damaged, or all three, to miss from that distance. Lastly, it insults the character of Han Solo by destroying a vital piece of said character arc. Watching Han go from scum to a leader of men, a space-age version of King Aragorn even, was one of the best things about the original Star Wars trilogy.The story itself is the stuff of classics in that it shows the most unlikely of heroes doing things that everyone else claims to be impossible. What Lucas got right in terms of pacing and plot here is exactly where he went wrong in the prequels, in that he makes the jump from location to location seem important to the plot and totally natural, rather than forced and choppy. The story and sense of adventure makes one forget that there are really only three major locations other than the inside of a space ship.Overall, the original Star Wars rates an eight out of ten. If Lucas had applied some common sense in conjunction with his rampant desire for revisionism, I would give it a ten, but as one critic who is famous for his negativity once said about Episode II, when was the last time anyone told George Lucas no? Still, this is a classic that should be shown to future generations as an example of how an imagination and enough literacy to realise it will open doors for you when nothing else will."
31,758,"Here begins the greatest cinematic epic of all time, and arguably one of the greatest stories ever told. Originally conceived as a serialized popcorn movie in the manner of the old action movies that Lucas grew up with, Star Wars surpassed even George's keen and bombastic imagination to become a central part of movie history.There are countless tales of the making of this movie; how Lucas never believed he would get the chance to complete the series, how it spawned an industry and made the name of nearly everyone who touched it a household word. But what that does not reveal, nor do the much diminished prequels, is the sheer joy and excitement these movies generated.It was a once in a lifetime experience. You could feel it from opening day, earlier if you paid attention to such things. We had never seen anything like it, and we are not likely to again.This episode finds young Luke Skywalker yearning to leave the agrarian life he has with his aunt and uncle, and chase after adventure as his friends before him have already done. And what adventure there is. The galaxy is in the grip of a massive rebellion against a tyrannical and oppressive empire, but on Luke's home planet, it's something you only dare speak of in a whisper.Along come two robots, ""Droids"" for short, who inadvertently involve Luke in a stellar attempt to contact an old wizard named Ben Kenobi, who lives in the caves near Luke's home.The rest is history, and there isn't a person alive in the civilized world who doesn't have at least some awareness of the epic story that unfolds. Luke's rise from adolescent obscurity on Tatooine to a leading role in the greatest struggle of all time is told with humor, action, adventure, and always a sense of story that is unmatched on the screen or on the page.With the completion of the prequel trilogy, these films are enjoying a renewed popularity among a generation that never saw the films on the big screen, and the theatric revivals are almost guaranteed. Go. Get some popcorn. And may the Force be with you."
31,759,This movie is a cinematic masterpiece that will be loved forever. The special affects are so good for 1977 and the soundtrack for this movie is amazing.
